source_file	line	top_kind	top_name	angle_parent	angle_path	paren_parent	english
"1dungeon.zil"	"931"	"OBJECT"	"MAP"	"OBJECT"	"OBJECT"	"DESC"	"ancient map"
"1dungeon.zil"	"934"	"OBJECT"	"MAP"	"OBJECT"	"OBJECT"	"FDESC"	"In the trophy case is an ancient parchment which appears to be a map."
"1dungeon.zil"	"937"	"OBJECT"	"MAP"	"OBJECT"	"OBJECT"	"TEXT"	"The map shows a forest with three clearings. The largest clearing contains\na house. Three paths leave the large clearing. One of these paths, leading\nsouthwest, is marked ""To Stone Barrow""."
"1dungeon.zil"	"945"	"OBJECT"	"BOAT-LABEL"	"OBJECT"	"OBJECT"	"DESC"	"tan label"
"1dungeon.zil"	"949"	"OBJECT"	"BOAT-LABEL"	"OBJECT"	"OBJECT"	"TEXT"	"  !!!!FROBOZZ MAGIC BOAT COMPANY!!!!|\n|\nHello, Sailor!|\n|\nInstructions for use:|\n|\n   To get into a body of water, say ""Launch"".|\n   To get to shore, say ""Land"" or the direction in which you want\nto maneuver the boat.|\n|\nWarranty:|\n|\n  This boat is guaranteed against all defects for a period of 76\nmilliseconds from date of purchase or until first used, whichever comes first.|\n|\nWarning:|\n   This boat is made of thin plastic.|\n   Good Luck!"
"1dungeon.zil"	"972"	"OBJECT"	"THIEF"	"OBJECT"	"OBJECT"	"DESC"	"thief"
"1dungeon.zil"	"976"	"OBJECT"	"THIEF"	"OBJECT"	"OBJECT"	"LDESC"	"There is a suspicious-looking individual, holding a large bag, leaning\nagainst one wall. He is armed with a deadly stiletto."
"1dungeon.zil"	"984"	"OBJECT"	"PEDESTAL"	"OBJECT"	"OBJECT"	"DESC"	"pedestal"
"1dungeon.zil"	"993"	"OBJECT"	"TORCH"	"OBJECT"	"OBJECT"	"DESC"	"torch"
"1dungeon.zil"	"996"	"OBJECT"	"TORCH"	"OBJECT"	"OBJECT"	"FDESC"	"Sitting on the pedestal is a flaming torch, made of ivory."
"1dungeon.zil"	"1005"	"OBJECT"	"GUIDE"	"OBJECT"	"OBJECT"	"DESC"	"tour guidebook"
"1dungeon.zil"	"1008"	"OBJECT"	"GUIDE"	"OBJECT"	"OBJECT"	"FDESC"	"Some guidebooks entitled ""Flood Control Dam #3"" are on the reception\ndesk."
"1dungeon.zil"	"1011"	"OBJECT"	"GUIDE"	"OBJECT"	"OBJECT"	"TEXT"	"""\tFlood Control Dam #3|\n|\nFCD#3 was constructed in year 783 of the Great Underground Empire to\nharness the mighty Frigid River. This work was supported by a grant of\n37 million zorkmids from your omnipotent local tyrant Lord Dimwit\nFlathead the Excessive. This impressive structure is composed of\n370,000 cubic feet of concrete, is 256 feet tall at the center, and 193\nfeet wide at the top. The lake created behind the dam has a volume\nof 1.7 billion cubic feet, an area of 12 million square feet, and a\nshore line of 36 thousand feet.|\n|\nThe construction of FCD#3 took 112 days from ground breaking to\nthe dedication. It required a work force of 384 slaves, 34 slave\ndrivers, 12 engineers, 2 turtle doves, and a partridge in a pear\ntree. The work was managed by a command team composed of 2345\nbureaucrats, 2347 secretaries (at least two of whom could type),\n12,256 paper shufflers, 52,469 rubber stampers, 245,193 red tape\nprocessors, and nearly one million dead trees.|\n|\nWe will now point out some of the more interesting features\nof FCD#3 as we conduct you on a guided tour of the facilities:|\n|\n        1) You start your tour here in the Dam Lobby. You will notice\non your right that...."
"1dungeon.zil"	"1040"	"OBJECT"	"TROLL"	"OBJECT"	"OBJECT"	"DESC"	"troll"
"1dungeon.zil"	"1044"	"OBJECT"	"TROLL"	"OBJECT"	"OBJECT"	"LDESC"	"A nasty-looking troll, brandishing a bloody axe, blocks all passages\nout of the room."
"1dungeon.zil"	"1052"	"OBJECT"	"TRUNK"	"OBJECT"	"OBJECT"	"DESC"	"trunk of jewels"
"1dungeon.zil"	"1055"	"OBJECT"	"TRUNK"	"OBJECT"	"OBJECT"	"FDESC"	"Lying half buried in the mud is an old trunk, bulging with jewels."
"1dungeon.zil"	"1056"	"OBJECT"	"TRUNK"	"OBJECT"	"OBJECT"	"LDESC"	"There is an old trunk here, bulging with assorted jewels."
"1dungeon.zil"	"1065"	"OBJECT"	"TUBE"	"OBJECT"	"OBJECT"	"DESC"	"tube"
"1dungeon.zil"	"1069"	"OBJECT"	"TUBE"	"OBJECT"	"OBJECT"	"LDESC"	"There is an object which looks like a tube of toothpaste here."
"1dungeon.zil"	"1073"	"OBJECT"	"TUBE"	"OBJECT"	"OBJECT"	"TEXT"	"---> Frobozz Magic Gunk Company <---|\n\t  All-Purpose Gunk"
"1dungeon.zil"	"1080"	"OBJECT"	"PUTTY"	"OBJECT"	"OBJECT"	"DESC"	"viscous material"
"1dungeon.zil"	"1089"	"OBJECT"	"ENGRAVINGS"	"OBJECT"	"OBJECT"	"DESC"	"wall with engravings"
"1dungeon.zil"	"1091"	"OBJECT"	"ENGRAVINGS"	"OBJECT"	"OBJECT"	"LDESC"	"There are old engravings on the walls here."
"1dungeon.zil"	"1093"	"OBJECT"	"ENGRAVINGS"	"OBJECT"	"OBJECT"	"TEXT"	"The engravings were incised in the living rock of the cave wall by\nan unknown hand. They depict, in symbolic form, the beliefs of the\nancient Zorkers. Skillfully interwoven with the bas reliefs are excerpts\nillustrating the major religious tenets of that time. Unfortunately, a\nlater age seems to have considered them blasphemous and just as skillfully\nexcised them."
"1dungeon.zil"	"1104"	"OBJECT"	"OWNERS-MANUAL"	"OBJECT"	"OBJECT"	"DESC"	"ZORK owner's manual"
"1dungeon.zil"	"1106"	"OBJECT"	"OWNERS-MANUAL"	"OBJECT"	"OBJECT"	"FDESC"	"Loosely attached to a wall is a small piece of paper."
"1dungeon.zil"	"1108"	"OBJECT"	"OWNERS-MANUAL"	"OBJECT"	"OBJECT"	"TEXT"	"Congratulations!|\n|\nYou are the privileged owner of ZORK I: The Great Underground Empire,\na self-contained and self-maintaining universe. If used and maintained\nin accordance with normal operating practices for small universes, ZORK\nwill provide many months of trouble-free operation."
"1dungeon.zil"	"1119"	"OBJECT"	"CLIMBABLE-CLIFF"	"OBJECT"	"OBJECT"	"DESC"	"cliff"
"1dungeon.zil"	"1127"	"OBJECT"	"WHITE-CLIFF"	"OBJECT"	"OBJECT"	"DESC"	"white cliffs"
"1dungeon.zil"	"1134"	"OBJECT"	"WRENCH"	"OBJECT"	"OBJECT"	"DESC"	"wrench"
"1dungeon.zil"	"1142"	"OBJECT"	"CONTROL-PANEL"	"OBJECT"	"OBJECT"	"DESC"	"control panel"
"1dungeon.zil"	"1149"	"OBJECT"	"NEST"	"OBJECT"	"OBJECT"	"DESC"	"bird's nest"
"1dungeon.zil"	"1151"	"OBJECT"	"NEST"	"OBJECT"	"OBJECT"	"FDESC"	"Beside you on the branch is a small bird's nest."
"1dungeon.zil"	"1158"	"OBJECT"	"EGG"	"OBJECT"	"OBJECT"	"DESC"	"jewel-encrusted egg"
"1dungeon.zil"	"1165"	"OBJECT"	"EGG"	"OBJECT"	"OBJECT"	"FDESC"	"In the bird's nest is a large egg encrusted with precious jewels,\napparently scavenged by a childless songbird. The egg is covered with\nfine gold inlay, and ornamented in lapis lazuli and mother-of-pearl.\nUnlike most eggs, this one is hinged and closed with a delicate looking\nclasp. The egg appears extremely fragile."
"1dungeon.zil"	"1174"	"OBJECT"	"BROKEN-EGG"	"OBJECT"	"OBJECT"	"DESC"	"broken jewel-encrusted egg"
"1dungeon.zil"	"1178"	"OBJECT"	"BROKEN-EGG"	"OBJECT"	"OBJECT"	"LDESC"	"There is a somewhat ruined egg here."
"1dungeon.zil"	"1183"	"OBJECT"	"BAUBLE"	"OBJECT"	"OBJECT"	"DESC"	"beautiful brass bauble"
"1dungeon.zil"	"1192"	"OBJECT"	"CANARY"	"OBJECT"	"OBJECT"	"DESC"	"golden clockwork canary"
"1dungeon.zil"	"1198"	"OBJECT"	"CANARY"	"OBJECT"	"OBJECT"	"FDESC"	"There is a golden clockwork canary nestled in the egg. It has ruby\neyes and a silver beak. Through a crystal window below its left\nwing you can see intricate machinery inside. It appears to have\nwound down."
"1dungeon.zil"	"1207"	"OBJECT"	"BROKEN-CANARY"	"OBJECT"	"OBJECT"	"DESC"	"broken clockwork canary"
"1dungeon.zil"	"1212"	"OBJECT"	"BROKEN-CANARY"	"OBJECT"	"OBJECT"	"FDESC"	"There is a golden clockwork canary nestled in the egg. It seems to\nhave recently had a bad experience. The mountings for its jewel-like\neyes are empty, and its silver beak is crumpled. Through a cracked\ncrystal window below its left wing you can see the remains of\nintricate machinery. It is not clear what result winding it would\nhave, as the mainspring seems sprung."
"1dungeon.zil"	"1221"	""	""	""	""	""	"SUBTITLE ROOMS"
"1dungeon.zil"	"1223"	""	""	""	""	""	"SUBTITLE CONDITIONAL EXIT FLAGS"
"1dungeon.zil"	"1237"	""	""	""	""	""	"SUBTITLE FOREST AND OUTSIDE OF HOUSE"
"1dungeon.zil"	"1241"	"ROOM"	"WEST-OF-HOUSE"	"ROOM"	"ROOM"	"DESC"	"West of House"
"1dungeon.zil"	"1247"	"ROOM"	"WEST-OF-HOUSE"	"ROOM"	"ROOM"	"EAST"	"The door is boarded and you can't remove the boards."
"1dungeon.zil"	"1257"	"ROOM"	"STONE-BARROW"	"ROOM"	"ROOM"	"LDESC"	"You are standing in front of a massive barrow of stone. In the east face\nis a huge stone door which is open. You cannot see into the dark of the tomb."
"1dungeon.zil"	"1259"	"ROOM"	"STONE-BARROW"	"ROOM"	"ROOM"	"DESC"	"Stone Barrow"
"1dungeon.zil"	"1267"	"ROOM"	"NORTH-OF-HOUSE"	"ROOM"	"ROOM"	"LDESC"	"You are facing the north side of a white house. There is no door here,\nand all the windows are boarded up. To the north a narrow path winds through\nthe trees."
"1dungeon.zil"	"1270"	"ROOM"	"NORTH-OF-HOUSE"	"ROOM"	"ROOM"	"DESC"	"North of House"
"1dungeon.zil"	"1276"	"ROOM"	"NORTH-OF-HOUSE"	"ROOM"	"ROOM"	"SOUTH"	"The windows are all boarded."
"1dungeon.zil"	"1283"	"ROOM"	"SOUTH-OF-HOUSE"	"ROOM"	"ROOM"	"LDESC"	"You are facing the south side of a white house. There is no door here,\nand all the windows are boarded."
"1dungeon.zil"	"1285"	"ROOM"	"SOUTH-OF-HOUSE"	"ROOM"	"ROOM"	"DESC"	"South of House"
"1dungeon.zil"	"1291"	"ROOM"	"SOUTH-OF-HOUSE"	"ROOM"	"ROOM"	"NORTH"	"The windows are all boarded."
"1dungeon.zil"	"1297"	"ROOM"	"EAST-OF-HOUSE"	"ROOM"	"ROOM"	"DESC"	"Behind House"
"1dungeon.zil"	"1312"	"ROOM"	"FOREST-1"	"ROOM"	"ROOM"	"LDESC"	"This is a forest, with trees in all directions. To the east,\nthere appears to be sunlight."
"1dungeon.zil"	"1314"	"ROOM"	"FOREST-1"	"ROOM"	"ROOM"	"DESC"	"Forest"
"1dungeon.zil"	"1315"	"ROOM"	"FOREST-1"	"ROOM"	"ROOM"	"UP"	"There is no tree here suitable for climbing."
"1dungeon.zil"	"1319"	"ROOM"	"FOREST-1"	"ROOM"	"ROOM"	"WEST"	"You would need a machete to go further west."
"1dungeon.zil"	"1326"	"ROOM"	"FOREST-2"	"ROOM"	"ROOM"	"LDESC"	"This is a dimly lit forest, with large trees all around."
"1dungeon.zil"	"1327"	"ROOM"	"FOREST-2"	"ROOM"	"ROOM"	"DESC"	"Forest"
"1dungeon.zil"	"1328"	"ROOM"	"FOREST-2"	"ROOM"	"ROOM"	"UP"	"There is no tree here suitable for climbing."
"1dungeon.zil"	"1329"	"ROOM"	"FOREST-2"	"ROOM"	"ROOM"	"NORTH"	"The forest becomes impenetrable to the north."
"1dungeon.zil"	"1339"	"ROOM"	"MOUNTAINS"	"ROOM"	"ROOM"	"LDESC"	"The forest thins out, revealing impassable mountains."
"1dungeon.zil"	"1340"	"ROOM"	"MOUNTAINS"	"ROOM"	"ROOM"	"DESC"	"Forest"
"1dungeon.zil"	"1341"	"ROOM"	"MOUNTAINS"	"ROOM"	"ROOM"	"UP"	"The mountains are impassable."
"1dungeon.zil"	"1343"	"ROOM"	"MOUNTAINS"	"ROOM"	"ROOM"	"EAST"	"The mountains are impassable."
"1dungeon.zil"	"1351"	"ROOM"	"FOREST-3"	"ROOM"	"ROOM"	"LDESC"	"This is a dimly lit forest, with large trees all around."
"1dungeon.zil"	"1352"	"ROOM"	"FOREST-3"	"ROOM"	"ROOM"	"DESC"	"Forest"
"1dungeon.zil"	"1353"	"ROOM"	"FOREST-3"	"ROOM"	"ROOM"	"UP"	"There is no tree here suitable for climbing."
"1dungeon.zil"	"1355"	"ROOM"	"FOREST-3"	"ROOM"	"ROOM"	"EAST"	"The rank undergrowth prevents eastward movement."
"1dungeon.zil"	"1356"	"ROOM"	"FOREST-3"	"ROOM"	"ROOM"	"SOUTH"	"Storm-tossed trees block your way."
"1dungeon.zil"	"1366"	"ROOM"	"PATH"	"ROOM"	"ROOM"	"LDESC"	"This is a path winding through a dimly lit forest. The path heads\nnorth-south here. One particularly large tree with some low branches\nstands at the edge of the path."
"1dungeon.zil"	"1369"	"ROOM"	"PATH"	"ROOM"	"ROOM"	"DESC"	"Forest Path"
"1dungeon.zil"	"1381"	"ROOM"	"UP-A-TREE"	"ROOM"	"ROOM"	"DESC"	"Up a Tree"
"1dungeon.zil"	"1383"	"ROOM"	"UP-A-TREE"	"ROOM"	"ROOM"	"UP"	"You cannot climb any higher."
"1dungeon.zil"	"1390"	"ROOM"	"GRATING-CLEARING"	"ROOM"	"ROOM"	"DESC"	"Clearing"
"1dungeon.zil"	"1391"	"ROOM"	"GRATING-CLEARING"	"ROOM"	"ROOM"	"NORTH"	"The forest becomes impenetrable to the north."
"1dungeon.zil"	"1405"	"ROUTINE"	"GRATING-EXIT"	"TELL"	"ROUTINE/COND/COND/TELL"	"T"	"The grating is closed!"
"1dungeon.zil"	"1408"	"ROUTINE"	"GRATING-EXIT"	"TELL"	"ROUTINE/COND/TELL"	"T"	"You can't go that way."
"1dungeon.zil"	"1413"	"ROOM"	"CLEARING"	"ROOM"	"ROOM"	"LDESC"	"You are in a small clearing in a well marked forest path that\nextends to the east and west."
"1dungeon.zil"	"1415"	"ROOM"	"CLEARING"	"ROOM"	"ROOM"	"DESC"	"Clearing"
"1dungeon.zil"	"1416"	"ROOM"	"CLEARING"	"ROOM"	"ROOM"	"UP"	"There is no tree here suitable for climbing."
"1dungeon.zil"	"1427"	""	""	""	""	""	"SUBTITLE HOUSE"
"1dungeon.zil"	"1431"	"ROOM"	"KITCHEN"	"ROOM"	"ROOM"	"DESC"	"Kitchen"
"1dungeon.zil"	"1437"	"ROOM"	"KITCHEN"	"ROOM"	"ROOM"	"DOWN"	"Only Santa Claus climbs down chimneys."
"1dungeon.zil"	"1445"	"ROOM"	"ATTIC"	"ROOM"	"ROOM"	"LDESC"	"This is the attic. The only exit is a stairway leading down."
"1dungeon.zil"	"1446"	"ROOM"	"ATTIC"	"ROOM"	"ROOM"	"DESC"	"Attic"
"1dungeon.zil"	"1453"	"ROOM"	"LIVING-ROOM"	"ROOM"	"ROOM"	"DESC"	"Living Room"
"1dungeon.zil"	"1455"	"ROOM"	"LIVING-ROOM"	"ROOM"	"ROOM"	"WEST"	"The door is nailed shut."
"1dungeon.zil"	"1460"	"ROOM"	"LIVING-ROOM"	"ROOM"	"ROOM"	"PSEUDO"	"NAILS"
"1dungeon.zil"	"1460"	"ROOM"	"LIVING-ROOM"	"ROOM"	"ROOM"	"PSEUDO"	"NAIL"
"1dungeon.zil"	"1464"	""	""	""	""	""	"SUBTITLE CELLAR AND VICINITY"
"1dungeon.zil"	"1468"	"ROOM"	"CELLAR"	"ROOM"	"ROOM"	"DESC"	"Cellar"
"1dungeon.zil"	"1473"	"ROOM"	"CELLAR"	"ROOM"	"ROOM"	"WEST"	"You try to ascend the ramp, but it is impossible, and you slide back down."
"1dungeon.zil"	"1482"	"ROOM"	"TROLL-ROOM"	"ROOM"	"ROOM"	"LDESC"	"This is a small room with passages to the east and south and a\nforbidding hole leading west. Bloodstains and deep scratches\n(perhaps made by an axe) mar the walls."
"1dungeon.zil"	"1485"	"ROOM"	"TROLL-ROOM"	"ROOM"	"ROOM"	"DESC"	"The Troll Room"
"1dungeon.zil"	"1488"	"ROOM"	"TROLL-ROOM"	"ROOM"	"ROOM"	"EAST"	"The troll fends you off with a menacing gesture."
"1dungeon.zil"	"1490"	"ROOM"	"TROLL-ROOM"	"ROOM"	"ROOM"	"WEST"	"The troll fends you off with a menacing gesture."
"1dungeon.zil"	"1497"	"ROOM"	"EAST-OF-CHASM"	"ROOM"	"ROOM"	"LDESC"	"You are on the east edge of a chasm, the bottom of which cannot be\nseen. A narrow passage goes north, and the path you are on continues\nto the east."
"1dungeon.zil"	"1500"	"ROOM"	"EAST-OF-CHASM"	"ROOM"	"ROOM"	"DESC"	"East of Chasm"
"1dungeon.zil"	"1503"	"ROOM"	"EAST-OF-CHASM"	"ROOM"	"ROOM"	"DOWN"	"The chasm probably leads straight to the infernal regions."
"1dungeon.zil"	"1505"	"ROOM"	"EAST-OF-CHASM"	"ROOM"	"ROOM"	"PSEUDO"	"CHASM"
"1dungeon.zil"	"1510"	"ROOM"	"GALLERY"	"ROOM"	"ROOM"	"LDESC"	"This is an art gallery. Most of the paintings have been stolen by\nvandals with exceptional taste. The vandals left through either the\nnorth or west exits."
"1dungeon.zil"	"1513"	"ROOM"	"GALLERY"	"ROOM"	"ROOM"	"DESC"	"Gallery"
"1dungeon.zil"	"1521"	"ROOM"	"STUDIO"	"ROOM"	"ROOM"	"LDESC"	"This appears to have been an artist's studio. The walls and floors are\nsplattered with paints of 69 different colors. Strangely enough, nothing\nof value is hanging here. At the south end of the room is an open door\n(also covered with paint). A dark and narrow chimney leads up from a\nfireplace; although you might be able to get up it, it seems unlikely\nyou could get back down."
"1dungeon.zil"	"1527"	"ROOM"	"STUDIO"	"ROOM"	"ROOM"	"DESC"	"Studio"
"1dungeon.zil"	"1532"	"ROOM"	"STUDIO"	"ROOM"	"ROOM"	"PSEUDO"	"DOOR"
"1dungeon.zil"	"1532"	"ROOM"	"STUDIO"	"ROOM"	"ROOM"	"PSEUDO"	"PAINT"
"1dungeon.zil"	"1536"	""	""	""	""	""	"SUBTITLE MAZE"
"1dungeon.zil"	"1540"	"ROOM"	"MAZE-1"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1541"	"ROOM"	"MAZE-1"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1550"	"ROOM"	"MAZE-2"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1551"	"ROOM"	"MAZE-2"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1559"	"ROOM"	"MAZE-3"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1560"	"ROOM"	"MAZE-3"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1568"	"ROOM"	"MAZE-4"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1569"	"ROOM"	"MAZE-4"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1577"	"ROOM"	"DEAD-END-1"	"ROOM"	"ROOM"	"DESC"	"Dead End"
"1dungeon.zil"	"1578"	"ROOM"	"DEAD-END-1"	"ROOM"	"ROOM"	"LDESC"	"You have come to a dead end in the maze."
"1dungeon.zil"	"1584"	"ROOM"	"MAZE-5"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike.\nA skeleton, probably the remains of a luckless adventurer, lies here."
"1dungeon.zil"	"1586"	"ROOM"	"MAZE-5"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1594"	"ROOM"	"DEAD-END-2"	"ROOM"	"ROOM"	"DESC"	"Dead End"
"1dungeon.zil"	"1595"	"ROOM"	"DEAD-END-2"	"ROOM"	"ROOM"	"LDESC"	"You have come to a dead end in the maze."
"1dungeon.zil"	"1601"	"ROOM"	"MAZE-6"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1602"	"ROOM"	"MAZE-6"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1611"	"ROOM"	"MAZE-7"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1612"	"ROOM"	"MAZE-7"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1622"	"ROOM"	"MAZE-8"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1623"	"ROOM"	"MAZE-8"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1631"	"ROOM"	"DEAD-END-3"	"ROOM"	"ROOM"	"DESC"	"Dead End"
"1dungeon.zil"	"1632"	"ROOM"	"DEAD-END-3"	"ROOM"	"ROOM"	"LDESC"	"You have come to a dead end in the maze."
"1dungeon.zil"	"1638"	"ROOM"	"MAZE-9"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1639"	"ROOM"	"MAZE-9"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1650"	"ROOM"	"MAZE-10"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1651"	"ROOM"	"MAZE-10"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1659"	"ROOM"	"MAZE-11"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1660"	"ROOM"	"MAZE-11"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1669"	"ROOM"	"GRATING-ROOM"	"ROOM"	"ROOM"	"DESC"	"Grating Room"
"1dungeon.zil"	"1672"	"ROOM"	"GRATING-ROOM"	"ROOM"	"ROOM"	"UP"	"The grating is closed."
"1dungeon.zil"	"1679"	"ROOM"	"MAZE-12"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1680"	"ROOM"	"MAZE-12"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1690"	"ROOM"	"DEAD-END-4"	"ROOM"	"ROOM"	"DESC"	"Dead End"
"1dungeon.zil"	"1691"	"ROOM"	"DEAD-END-4"	"ROOM"	"ROOM"	"LDESC"	"You have come to a dead end in the maze."
"1dungeon.zil"	"1697"	"ROOM"	"MAZE-13"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1698"	"ROOM"	"MAZE-13"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1707"	"ROOM"	"MAZE-14"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1708"	"ROOM"	"MAZE-14"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1717"	"ROOM"	"MAZE-15"	"ROOM"	"ROOM"	"LDESC"	"This is part of a maze of twisty little passages, all alike."
"1dungeon.zil"	"1718"	"ROOM"	"MAZE-15"	"ROOM"	"ROOM"	"DESC"	"Maze"
"1dungeon.zil"	"1726"	""	""	""	""	""	"SUBTITLE CYCLOPS AND HIDEAWAY"
"1dungeon.zil"	"1730"	"ROOM"	"CYCLOPS-ROOM"	"ROOM"	"ROOM"	"DESC"	"Cyclops Room"
"1dungeon.zil"	"1733"	"ROOM"	"CYCLOPS-ROOM"	"ROOM"	"ROOM"	"EAST"	"The east wall is solid rock."
"1dungeon.zil"	"1735"	"ROOM"	"CYCLOPS-ROOM"	"ROOM"	"ROOM"	"UP"	"The cyclops doesn't look like he'll let you past."
"1dungeon.zil"	"1743"	"ROOM"	"STRANGE-PASSAGE"	"ROOM"	"ROOM"	"LDESC"	"This is a long passage. To the west is one entrance. On the\neast there is an old wooden door, with a large opening in it (about\ncyclops sized)."
"1dungeon.zil"	"1746"	"ROOM"	"STRANGE-PASSAGE"	"ROOM"	"ROOM"	"DESC"	"Strange Passage"
"1dungeon.zil"	"1755"	"ROOM"	"TREASURE-ROOM"	"ROOM"	"ROOM"	"LDESC"	"This is a large room, whose east wall is solid granite. A number\nof discarded bags, which crumble at your touch, are scattered about\non the floor. There is an exit down a staircase."
"1dungeon.zil"	"1758"	"ROOM"	"TREASURE-ROOM"	"ROOM"	"ROOM"	"DESC"	"Treasure Room"
"1dungeon.zil"	"1767"	""	""	""	""	""	"SUBTITLE RESERVOIR AREA"
"1dungeon.zil"	"1771"	"ROOM"	"RESERVOIR-SOUTH"	"ROOM"	"ROOM"	"DESC"	"Reservoir South"
"1dungeon.zil"	"1777"	"ROOM"	"RESERVOIR-SOUTH"	"ROOM"	"ROOM"	"NORTH"	"You would drown."
"1dungeon.zil"	"1781"	"ROOM"	"RESERVOIR-SOUTH"	"ROOM"	"ROOM"	"PSEUDO"	"LAKE"
"1dungeon.zil"	"1781"	"ROOM"	"RESERVOIR-SOUTH"	"ROOM"	"ROOM"	"PSEUDO"	"CHASM"
"1dungeon.zil"	"1785"	"ROOM"	"RESERVOIR"	"ROOM"	"ROOM"	"DESC"	"Reservoir"
"1dungeon.zil"	"1790"	"ROOM"	"RESERVOIR"	"ROOM"	"ROOM"	"DOWN"	"The dam blocks your way."
"1dungeon.zil"	"1793"	"ROOM"	"RESERVOIR"	"ROOM"	"ROOM"	"PSEUDO"	"STREAM"
"1dungeon.zil"	"1798"	"ROOM"	"RESERVOIR-NORTH"	"ROOM"	"ROOM"	"DESC"	"Reservoir North"
"1dungeon.zil"	"1801"	"ROOM"	"RESERVOIR-NORTH"	"ROOM"	"ROOM"	"SOUTH"	"You would drown."
"1dungeon.zil"	"1805"	"ROOM"	"RESERVOIR-NORTH"	"ROOM"	"ROOM"	"PSEUDO"	"LAKE"
"1dungeon.zil"	"1810"	"ROOM"	"STREAM-VIEW"	"ROOM"	"ROOM"	"LDESC"	"You are standing on a path beside a gently flowing stream. The path\nfollows the stream, which flows from west to east."
"1dungeon.zil"	"1812"	"ROOM"	"STREAM-VIEW"	"ROOM"	"ROOM"	"DESC"	"Stream View"
"1dungeon.zil"	"1814"	"ROOM"	"STREAM-VIEW"	"ROOM"	"ROOM"	"WEST"	"The stream emerges from a spot too small for you to enter."
"1dungeon.zil"	"1817"	"ROOM"	"STREAM-VIEW"	"ROOM"	"ROOM"	"PSEUDO"	"STREAM"
"1dungeon.zil"	"1822"	"ROOM"	"IN-STREAM"	"ROOM"	"ROOM"	"LDESC"	"You are on the gently flowing stream. The upstream route is too narrow\nto navigate, and the downstream route is invisible due to twisting\nwalls. There is a narrow beach to land on."
"1dungeon.zil"	"1825"	"ROOM"	"IN-STREAM"	"ROOM"	"ROOM"	"DESC"	"Stream"
"1dungeon.zil"	"1826"	"ROOM"	"IN-STREAM"	"ROOM"	"ROOM"	"UP"	"The channel is too narrow."
"1dungeon.zil"	"1827"	"ROOM"	"IN-STREAM"	"ROOM"	"ROOM"	"WEST"	"The channel is too narrow."
"1dungeon.zil"	"1833"	"ROOM"	"IN-STREAM"	"ROOM"	"ROOM"	"PSEUDO"	"STREAM"
"1dungeon.zil"	"1837"	""	""	""	""	""	"SUBTITLE MIRROR ROOMS AND VICINITY"
"1dungeon.zil"	"1841"	"ROOM"	"MIRROR-ROOM-1"	"ROOM"	"ROOM"	"DESC"	"Mirror Room"
