"id"	"english"	"translation"	"status"	"notes"	"source_file"	"line"	"routine"	"container"
"message.1actions.SAND-FUNCTION.2861.01"	"The hole collapses, smothering you."	"The hole collapses, smothering you."	"source"	"原文表示"	"1actions.zil"	"2861"	"SAND-FUNCTION"	"JIGS-UP"
"message.1actions.SAND-FUNCTION.2865.01"	"You can see a scarab here in the sand."	"You can see a scarab here in the sand."	"source"	"原文表示"	"1actions.zil"	"2865"	"SAND-FUNCTION"	"TELL"
"message.1actions.BDIGS.2872.01"	"You seem to be digging a hole here."	"You seem to be digging a hole here."	"source"	"原文表示"	"1actions.zil"	"2872"	"BDIGS"	"TABLE"
"message.1actions.BDIGS.2873.01"	"The hole is getting deeper, but that's about it."	"The hole is getting deeper, but that's about it."	"source"	"原文表示"	"1actions.zil"	"2873"	"BDIGS"	"TABLE"
"message.1actions.BDIGS.2874.01"	"You are surrounded by a wall of sand on all sides."	"You are surrounded by a wall of sand on all sides."	"source"	"原文表示"	"1actions.zil"	"2874"	"BDIGS"	"TABLE"
"message.1actions.TREE-ROOM.2883.01"	"You are about 10 feet above the ground nestled among some large\nbranches. The nearest branch above you is above your reach."	"You are about 10 feet above the ground nestled among some large\nbranches. The nearest branch above you is above your reach."	"source"	"原文表示"	"1actions.zil"	"2883"	"TREE-ROOM"	"TELL"
"message.1actions.TREE-ROOM.2887.01"	"On the ground below you can see:  "	"On the ground below you can see:  "	"source"	"原文表示"	"1actions.zil"	"2887"	"TREE-ROOM"	"TELL"
"message.1actions.TREE-ROOM.2889.01"	"."	"."	"source"	"原文表示"	"1actions.zil"	"2889"	"TREE-ROOM"	"TELL"
"message.1actions.TREE-ROOM.2900.01"	"The nest falls to the ground, and the egg spills out of it, seriously\ndamaged."	"The nest falls to the ground, and the egg spills out of it, seriously\ndamaged."	"source"	"原文表示"	"1actions.zil"	"2900"	"TREE-ROOM"	"TELL"
"message.1actions.TREE-ROOM.2906.01"	"The egg falls to the ground and springs open, seriously damaged."	"The egg falls to the ground and springs open, seriously damaged."	"source"	"原文表示"	"1actions.zil"	"2906"	"TREE-ROOM"	"TELL"
"message.1actions.TREE-ROOM.2913.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"2913"	"TREE-ROOM"	"TELL"
"message.1actions.TREE-ROOM.2913.02"	" falls to the ground."	" falls to the ground."	"source"	"原文表示"	"1actions.zil"	"2913"	"TREE-ROOM"	"TELL"
"message.1actions.TREE-ROOM.2916.01"	"That was just a bit too far down."	"That was just a bit too far down."	"source"	"原文表示"	"1actions.zil"	"2916"	"TREE-ROOM"	"JIGS-UP"
"message.1actions.EGG-OBJECT.2922.01"	"The egg is already open."	"The egg is already open."	"source"	"原文表示"	"1actions.zil"	"2922"	"EGG-OBJECT"	"TELL"
"message.1actions.EGG-OBJECT.2924.01"	"You have neither the tools nor the expertise."	"You have neither the tools nor the expertise."	"source"	"原文表示"	"1actions.zil"	"2924"	"EGG-OBJECT"	"TELL"
"message.1actions.EGG-OBJECT.2927.01"	"I doubt you could do that without damaging it."	"I doubt you could do that without damaging it."	"source"	"原文表示"	"1actions.zil"	"2927"	"EGG-OBJECT"	"TELL"
"message.1actions.EGG-OBJECT.2933.01"	"The egg is now open, but the clumsiness of your attempt has seriously\ncompromised its esthetic appeal."	"The egg is now open, but the clumsiness of your attempt has seriously\ncompromised its esthetic appeal."	"source"	"原文表示"	"1actions.zil"	"2933"	"EGG-OBJECT"	"TELL"
"message.1actions.EGG-OBJECT.2938.01"	"Not to say that using the "	"Not to say that using the "	"source"	"原文表示"	"1actions.zil"	"2938"	"EGG-OBJECT"	"TELL"
"message.1actions.EGG-OBJECT.2940.01"	" isn't original too..."	" isn't original too..."	"source"	"原文表示"	"1actions.zil"	"2940"	"EGG-OBJECT"	"TELL"
"message.1actions.EGG-OBJECT.2942.01"	"The concept of using a "	"The concept of using a "	"source"	"原文表示"	"1actions.zil"	"2942"	"EGG-OBJECT"	"TELL"
"message.1actions.EGG-OBJECT.2944.01"	" is certainly original."	" is certainly original."	"source"	"原文表示"	"1actions.zil"	"2944"	"EGG-OBJECT"	"TELL"
"message.1actions.EGG-OBJECT.2948.01"	"There is a noticeable crunch from beneath you, and inspection reveals\nthat the egg is lying open, badly damaged."	"There is a noticeable crunch from beneath you, and inspection reveals\nthat the egg is lying open, badly damaged."	"source"	"原文表示"	"1actions.zil"	"2948"	"EGG-OBJECT"	"TELL"
"message.1actions.EGG-OBJECT.2955.01"	"Your rather indelicate handling of the egg has caused it some damage,\nalthough you have succeeded in opening it."	"Your rather indelicate handling of the egg has caused it some damage,\nalthough you have succeeded in opening it."	"source"	"原文表示"	"1actions.zil"	"2955"	"EGG-OBJECT"	"TELL"
"message.1actions.BAD-EGG.2962.01"	" "	" "	"source"	"原文表示"	"1actions.zil"	"2962"	"BAD-EGG"	"TELL"
"message.1actions.CANARY-OBJECT.2975.01"	"The canary chirps, slightly off-key, an aria from a forgotten opera.\nFrom out of the greenery flies a lovely songbird. It perches on a\nlimb just over your head and opens its beak to sing. As it does so\na beautiful brass bauble drops from its mouth, bounces off the top of\nyour head, and lands glimmering in the grass. As the canary winds\ndown, the songbird flies away."	"The canary chirps, slightly off-key, an aria from a forgotten opera.\nFrom out of the greenery flies a lovely songbird. It perches on a\nlimb just over your head and opens its beak to sing. As it does so\na beautiful brass bauble drops from its mouth, bounces off the top of\nyour head, and lands glimmering in the grass. As the canary winds\ndown, the songbird flies away."	"source"	"原文表示"	"1actions.zil"	"2975"	"CANARY-OBJECT"	"TELL"
"message.1actions.CANARY-OBJECT.2987.01"	"The canary chirps blithely, if somewhat tinnily, for a short time."	"The canary chirps blithely, if somewhat tinnily, for a short time."	"source"	"原文表示"	"1actions.zil"	"2987"	"CANARY-OBJECT"	"TELL"
"message.1actions.CANARY-OBJECT.2990.01"	"There is an unpleasant grinding noise from inside the canary."	"There is an unpleasant grinding noise from inside the canary."	"source"	"原文表示"	"1actions.zil"	"2990"	"CANARY-OBJECT"	"TELL"
"message.1actions.I-FOREST-ROOM.3002.01"	"You hear in the distance the chirping of a song bird."	"You hear in the distance the chirping of a song bird."	"source"	"原文表示"	"1actions.zil"	"3002"	"I-FOREST-ROOM"	"TELL"
"message.1actions.WCLIF-OBJECT.3013.01"	"The cliff is too steep for climbing."	"The cliff is too steep for climbing."	"source"	"原文表示"	"1actions.zil"	"3013"	"WCLIF-OBJECT"	"TELL"
"message.1actions.CLIFF-OBJECT.3019.01"	"That would be very unwise. Perhaps even fatal."	"That would be very unwise. Perhaps even fatal."	"source"	"原文表示"	"1actions.zil"	"3019"	"CLIFF-OBJECT"	"TELL"
"message.1actions.CLIFF-OBJECT.3023.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3023"	"CLIFF-OBJECT"	"TELL"
"message.1actions.CLIFF-OBJECT.3023.02"	" tumbles into the river and is seen no more."	" tumbles into the river and is seen no more."	"source"	"原文表示"	"1actions.zil"	"3023"	"CLIFF-OBJECT"	"TELL"
"message.1actions.ROPE-FUNCTION.3034.01"	"You can't tie the rope to that."	"You can't tie the rope to that."	"source"	"原文表示"	"1actions.zil"	"3034"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3039.01"	"The rope is already tied to it."	"The rope is already tied to it."	"source"	"原文表示"	"1actions.zil"	"3039"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3042.01"	"The rope drops over the side and comes within ten feet of the floor."	"The rope drops over the side and comes within ten feet of the floor."	"source"	"原文表示"	"1actions.zil"	"3042"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3057.01"	"Your attempt to tie up the "	"Your attempt to tie up the "	"source"	"原文表示"	"1actions.zil"	"3057"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3057.02"	" awakens him."	" awakens him."	"source"	"原文表示"	"1actions.zil"	"3057"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3061.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3061"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3061.02"	" struggles and you cannot tie him up."	" struggles and you cannot tie him up."	"source"	"原文表示"	"1actions.zil"	"3061"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3063.01"	"Why would you tie up a "	"Why would you tie up a "	"source"	"原文表示"	"1actions.zil"	"3063"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3063.02"	"?"	"?"	"source"	"原文表示"	"1actions.zil"	"3063"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3068.01"	"The rope is now untied."	"The rope is now untied."	"source"	"原文表示"	"1actions.zil"	"3068"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3070.01"	"It is not tied to anything."	"It is not tied to anything."	"source"	"原文表示"	"1actions.zil"	"3070"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3075.01"	"The rope drops gently to the floor below."	"The rope drops gently to the floor below."	"source"	"原文表示"	"1actions.zil"	"3075"	"ROPE-FUNCTION"	"TELL"
"message.1actions.ROPE-FUNCTION.3078.01"	"The rope is tied to the railing."	"The rope is tied to the railing."	"source"	"原文表示"	"1actions.zil"	"3078"	"ROPE-FUNCTION"	"TELL"
"message.1actions.UNTIE-FROM.3084.01"	"It's not attached to that!"	"It's not attached to that!"	"source"	"原文表示"	"1actions.zil"	"3084"	"UNTIE-FROM"	"TELL"
"message.1actions.SLIDE-FUNCTION.3093.01"	"You tumble down the slide...."	"You tumble down the slide...."	"source"	"原文表示"	"1actions.zil"	"3093"	"SLIDE-FUNCTION"	"TELL"
"message.1actions.SLIDER.3100.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3100"	"SLIDER"	"TELL"
"message.1actions.SLIDER.3100.02"	" falls into the slide and is gone."	" falls into the slide and is gone."	"source"	"原文表示"	"1actions.zil"	"3100"	"SLIDER"	"TELL"
"message.1actions.SANDWICH-BAG-FCN.3109.01"	"It smells of hot peppers."	"It smells of hot peppers."	"source"	"原文表示"	"1actions.zil"	"3109"	"SANDWICH-BAG-FCN"	"TELL"
"message.1actions.DEAD-FUNCTION.3117.01"	"You cannot enter in your condition."	"You cannot enter in your condition."	"source"	"原文表示"	"1actions.zil"	"3117"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3122.01"	"All such attacks are vain in your condition."	"All such attacks are vain in your condition."	"source"	"原文表示"	"1actions.zil"	"3122"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3127.01"	"Even such an action is beyond your capabilities."	"Even such an action is beyond your capabilities."	"source"	"原文表示"	"1actions.zil"	"3127"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3129.01"	"Might as well. You've got an eternity."	"Might as well. You've got an eternity."	"source"	"原文表示"	"1actions.zil"	"3129"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3131.01"	"You need no light to guide you."	"You need no light to guide you."	"source"	"原文表示"	"1actions.zil"	"3131"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3133.01"	"You're dead! How can you think of your score?"	"You're dead! How can you think of your score?"	"source"	"原文表示"	"1actions.zil"	"3133"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3135.01"	"Your hand passes through its object."	"Your hand passes through its object."	"source"	"原文表示"	"1actions.zil"	"3135"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3137.01"	"You have no possessions."	"You have no possessions."	"source"	"原文表示"	"1actions.zil"	"3137"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3139.01"	"You are dead."	"You are dead."	"source"	"原文表示"	"1actions.zil"	"3139"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3141.01"	"The room looks strange and unearthly"	"The room looks strange and unearthly"	"source"	"原文表示"	"1actions.zil"	"3141"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3143.01"	"."	"."	"source"	"原文表示"	"1actions.zil"	"3143"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3145.01"	" and objects appear indistinct."	" and objects appear indistinct."	"source"	"原文表示"	"1actions.zil"	"3145"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3149.01"	"Although there is no light, the room seems dimly illuminated."	"Although there is no light, the room seems dimly illuminated."	"source"	"原文表示"	"1actions.zil"	"3149"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3162.01"	"From the distance the sound of a lone trumpet is heard. The room\nbecomes very bright and you feel disembodied. In a moment, the\nbrightness fades and you find yourself rising as if from a long\nsleep, deep in the woods. In the distance you can faintly hear a\nsongbird and the sounds of the forest."	"From the distance the sound of a lone trumpet is heard. The room\nbecomes very bright and you feel disembodied. In a moment, the\nbrightness fades and you find yourself rising as if from a long\nsleep, deep in the woods. In the distance you can faintly hear a\nsongbird and the sounds of the forest."	"source"	"原文表示"	"1actions.zil"	"3162"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3169.01"	"Your prayers are not heard."	"Your prayers are not heard."	"source"	"原文表示"	"1actions.zil"	"3169"	"DEAD-FUNCTION"	"TELL"
"message.1actions.DEAD-FUNCTION.3171.01"	"You can't even do that."	"You can't even do that."	"source"	"原文表示"	"1actions.zil"	"3171"	"DEAD-FUNCTION"	"TELL"
"message.1actions.LAKE-PSEUDO.3179.01"	"There's not much lake left...."	"There's not much lake left...."	"source"	"原文表示"	"1actions.zil"	"3179"	"LAKE-PSEUDO"	"TELL"
"message.1actions.LAKE-PSEUDO.3181.01"	"It's too wide to cross."	"It's too wide to cross."	"source"	"原文表示"	"1actions.zil"	"3181"	"LAKE-PSEUDO"	"TELL"
"message.1actions.LAKE-PSEUDO.3183.01"	"You can't swim in this lake."	"You can't swim in this lake."	"source"	"原文表示"	"1actions.zil"	"3183"	"LAKE-PSEUDO"	"TELL"
"message.1actions.STREAM-PSEUDO.3187.01"	"You can't swim in the stream."	"You can't swim in the stream."	"source"	"原文表示"	"1actions.zil"	"3187"	"STREAM-PSEUDO"	"TELL"
"message.1actions.STREAM-PSEUDO.3189.01"	"The other side is a sheer rock cliff."	"The other side is a sheer rock cliff."	"source"	"原文表示"	"1actions.zil"	"3189"	"STREAM-PSEUDO"	"TELL"
"message.1actions.CHASM-PSEUDO.3195.01"	"You look before leaping, and realize that you would never survive."	"You look before leaping, and realize that you would never survive."	"source"	"原文表示"	"1actions.zil"	"3195"	"CHASM-PSEUDO"	"TELL"
"message.1actions.CHASM-PSEUDO.3197.01"	"It's too far to jump, and there's no bridge."	"It's too far to jump, and there's no bridge."	"source"	"原文表示"	"1actions.zil"	"3197"	"CHASM-PSEUDO"	"TELL"
"message.1actions.CHASM-PSEUDO.3200.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3200"	"CHASM-PSEUDO"	"TELL"
"message.1actions.CHASM-PSEUDO.3200.02"	" drops out of sight into the chasm."	" drops out of sight into the chasm."	"source"	"原文表示"	"1actions.zil"	"3200"	"CHASM-PSEUDO"	"TELL"
"message.1actions.DOME-PSEUDO.3205.01"	"No."	"No."	"source"	"原文表示"	"1actions.zil"	"3205"	"DOME-PSEUDO"	"TELL"
"message.1actions.GATE-PSEUDO.3213.01"	"The gate is protected by an invisible force. It makes your\nteeth ache to touch it."	"The gate is protected by an invisible force. It makes your\nteeth ache to touch it."	"source"	"原文表示"	"1actions.zil"	"3213"	"GATE-PSEUDO"	"TELL"
"message.1actions.DOOR-PSEUDO.3218.01"	"The door won't budge."	"The door won't budge."	"source"	"原文表示"	"1actions.zil"	"3218"	"DOOR-PSEUDO"	"TELL"
"message.1actions.PAINT-PSEUDO.3224.01"	"Some paint chips away, revealing more paint."	"Some paint chips away, revealing more paint."	"source"	"原文表示"	"1actions.zil"	"3224"	"PAINT-PSEUDO"	"TELL"
"message.1actions.GAS-PSEUDO.3228.01"	"There is too much gas to blow away."	"There is too much gas to blow away."	"source"	"原文表示"	"1actions.zil"	"3228"	"GAS-PSEUDO"	"TELL"
"message.1actions.GAS-PSEUDO.3230.01"	"It smells like coal gas in here."	"It smells like coal gas in here."	"source"	"原文表示"	"1actions.zil"	"3230"	"GAS-PSEUDO"	"TELL"
"message.1actions.VILLAIN-BLOW.3419.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3419"	"VILLAIN-BLOW"	"TELL"
"message.1actions.VILLAIN-BLOW.3420.01"	" slowly regains his feet."	" slowly regains his feet."	"source"	"原文表示"	"1actions.zil"	"3420"	"VILLAIN-BLOW"	"TELL"
"message.1actions.VILLAIN-BLOW.3473.01"	"Fortunately, you still have a "	"Fortunately, you still have a "	"source"	"原文表示"	"1actions.zil"	"3473"	"VILLAIN-BLOW"	"TELL"
"message.1actions.VILLAIN-BLOW.3473.02"	"."	"."	"source"	"原文表示"	"1actions.zil"	"3473"	"VILLAIN-BLOW"	"TELL"
"message.1actions.HERO-BLOW.3487.01"	"You are still recovering from that last blow, so your attack is\nineffective."	"You are still recovering from that last blow, so your attack is\nineffective."	"source"	"原文表示"	"1actions.zil"	"3487"	"HERO-BLOW"	"TELL"
"message.1actions.HERO-BLOW.3498.01"	"Well, you really did it that time. Is suicide painless?"	"Well, you really did it that time. Is suicide painless?"	"source"	"原文表示"	"1actions.zil"	"3498"	"HERO-BLOW"	"JIGS-UP"
"message.1actions.HERO-BLOW.3499.01"	"Attacking the "	"Attacking the "	"source"	"原文表示"	"1actions.zil"	"3499"	"HERO-BLOW"	"TELL"
"message.1actions.HERO-BLOW.3499.02"	" is pointless."	" is pointless."	"source"	"原文表示"	"1actions.zil"	"3499"	"HERO-BLOW"	"TELL"
"message.1actions.HERO-BLOW.3503.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3503"	"HERO-BLOW"	"TELL"
"message.1actions.HERO-BLOW.3504.01"	"unconscious"	"unconscious"	"source"	"原文表示"	"1actions.zil"	"3504"	"HERO-BLOW"	"TELL"
"message.1actions.HERO-BLOW.3505.01"	"unarmed"	"unarmed"	"source"	"原文表示"	"1actions.zil"	"3505"	"HERO-BLOW"	"TELL"
"message.1actions.HERO-BLOW.3506.01"	" "	" "	"source"	"原文表示"	"1actions.zil"	"3506"	"HERO-BLOW"	"TELL"
"message.1actions.HERO-BLOW.3507.01"	" cannot defend himself: He dies."	" cannot defend himself: He dies."	"source"	"原文表示"	"1actions.zil"	"3507"	"HERO-BLOW"	"TELL"
"message.1actions.WINNER-RESULT.3561.01"	"It appears that that last blow was too much for you. I'm afraid you\nare dead."	"It appears that that last blow was too much for you. I'm afraid you\nare dead."	"source"	"原文表示"	"1actions.zil"	"3561"	"WINNER-RESULT"	"JIGS-UP"
"message.1actions.VILLAIN-RESULT.3571.01"	"Almost as soon as the "	"Almost as soon as the "	"source"	"原文表示"	"1actions.zil"	"3571"	"VILLAIN-RESULT"	"TELL"
"message.1actions.VILLAIN-RESULT.3571.02"	" breathes his last breath, a cloud\nof sinister black fog envelops him, and when the fog lifts, the\ncarcass has disappeared."	" breathes his last breath, a cloud\nof sinister black fog envelops him, and when the fog lifts, the\ncarcass has disappeared."	"source"	"原文表示"	"1actions.zil"	"3571"	"VILLAIN-RESULT"	"TELL"
"message.1actions.HERO-MELEE.3614.01"	"Your "	"Your "	"source"	"原文表示"	"1actions.zil"	"3614"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3614.02"	" misses the "	" misses the "	"source"	"原文表示"	"1actions.zil"	"3614"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3614.03"	" by an inch."	" by an inch."	"source"	"原文表示"	"1actions.zil"	"3614"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3615.01"	"A good slash, but it misses the "	"A good slash, but it misses the "	"source"	"原文表示"	"1actions.zil"	"3615"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3615.02"	" by a mile."	" by a mile."	"source"	"原文表示"	"1actions.zil"	"3615"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3616.01"	"You charge, but the "	"You charge, but the "	"source"	"原文表示"	"1actions.zil"	"3616"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3616.02"	" jumps nimbly aside."	" jumps nimbly aside."	"source"	"原文表示"	"1actions.zil"	"3616"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3617.01"	"Clang! Crash! The "	"Clang! Crash! The "	"source"	"原文表示"	"1actions.zil"	"3617"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3617.02"	" parries."	" parries."	"source"	"原文表示"	"1actions.zil"	"3617"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3618.01"	"A quick stroke, but the "	"A quick stroke, but the "	"source"	"原文表示"	"1actions.zil"	"3618"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3618.02"	" is on guard."	" is on guard."	"source"	"原文表示"	"1actions.zil"	"3618"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3619.01"	"A good stroke, but it's too slow; the "	"A good stroke, but it's too slow; the "	"source"	"原文表示"	"1actions.zil"	"3619"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3619.02"	" dodges."	" dodges."	"source"	"原文表示"	"1actions.zil"	"3619"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3621.01"	"Your "	"Your "	"source"	"原文表示"	"1actions.zil"	"3621"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3621.02"	" crashes down, knocking the "	" crashes down, knocking the "	"source"	"原文表示"	"1actions.zil"	"3621"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3621.03"	" into dreamland."	" into dreamland."	"source"	"原文表示"	"1actions.zil"	"3621"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3622.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3622"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3622.02"	" is battered into unconsciousness."	" is battered into unconsciousness."	"source"	"原文表示"	"1actions.zil"	"3622"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3623.01"	"A furious exchange, and the "	"A furious exchange, and the "	"source"	"原文表示"	"1actions.zil"	"3623"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3623.02"	" is knocked out!"	" is knocked out!"	"source"	"原文表示"	"1actions.zil"	"3623"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3624.01"	"The haft of your "	"The haft of your "	"source"	"原文表示"	"1actions.zil"	"3624"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3624.02"	" knocks out the "	" knocks out the "	"source"	"原文表示"	"1actions.zil"	"3624"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3624.03"	"."	"."	"source"	"原文表示"	"1actions.zil"	"3624"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3625.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3625"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3625.02"	" is knocked out!"	" is knocked out!"	"source"	"原文表示"	"1actions.zil"	"3625"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3627.01"	"It's curtains for the "	"It's curtains for the "	"source"	"原文表示"	"1actions.zil"	"3627"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3627.02"	" as your "	" as your "	"source"	"原文表示"	"1actions.zil"	"3627"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3627.03"	" removes his head."	" removes his head."	"source"	"原文表示"	"1actions.zil"	"3627"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3628.01"	"The fatal blow strikes the "	"The fatal blow strikes the "	"source"	"原文表示"	"1actions.zil"	"3628"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3628.02"	" square in the heart: He dies."	" square in the heart: He dies."	"source"	"原文表示"	"1actions.zil"	"3628"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3629.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3629"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3629.02"	" takes a fatal blow and slumps to the floor dead."	" takes a fatal blow and slumps to the floor dead."	"source"	"原文表示"	"1actions.zil"	"3629"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3631.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3631"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3631.02"	" is struck on the arm; blood begins to trickle down."	" is struck on the arm; blood begins to trickle down."	"source"	"原文表示"	"1actions.zil"	"3631"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3632.01"	"Your "	"Your "	"source"	"原文表示"	"1actions.zil"	"3632"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3632.02"	" pinks the "	" pinks the "	"source"	"原文表示"	"1actions.zil"	"3632"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3632.03"	" on the wrist, but it's not serious."	" on the wrist, but it's not serious."	"source"	"原文表示"	"1actions.zil"	"3632"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3633.01"	"Your stroke lands, but it was only the flat of the blade."	"Your stroke lands, but it was only the flat of the blade."	"source"	"原文表示"	"1actions.zil"	"3633"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3634.01"	"The blow lands, making a shallow gash in the "	"The blow lands, making a shallow gash in the "	"source"	"原文表示"	"1actions.zil"	"3634"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3634.02"	"'s arm!"	"'s arm!"	"source"	"原文表示"	"1actions.zil"	"3634"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3636.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3636"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3636.02"	" receives a deep gash in his side."	" receives a deep gash in his side."	"source"	"原文表示"	"1actions.zil"	"3636"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3637.01"	"A savage blow on the thigh! The "	"A savage blow on the thigh! The "	"source"	"原文表示"	"1actions.zil"	"3637"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3637.02"	" is stunned but can still fight!"	" is stunned but can still fight!"	"source"	"原文表示"	"1actions.zil"	"3637"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3638.01"	"Slash! Your blow lands! That one hit an artery, it could be serious!"	"Slash! Your blow lands! That one hit an artery, it could be serious!"	"source"	"原文表示"	"1actions.zil"	"3638"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3639.01"	"Slash! Your stroke connects! This could be serious!"	"Slash! Your stroke connects! This could be serious!"	"source"	"原文表示"	"1actions.zil"	"3639"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3641.01"	"The "	"The "	"source"	"原文表示"	"1actions.zil"	"3641"	"HERO-MELEE"	"LTABLE"
"message.1actions.HERO-MELEE.3641.02"	" is staggered, and drops to his knees."	" is staggered, and drops to his knees."	"source"	"原文表示"	"1actions.zil"	"3641"	"HERO-MELEE"	"LTABLE"
